name,age,sex,love_in,love_out_land,love_out_sky,city,area,building,_row_head_
张三9527,73,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9528,24,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9529,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9530,38,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9531,37,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9532,96,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9533,97,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9534,42,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9535,74,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9536,42,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9537,74,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9538,88,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9539,57,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9540,20,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9541,84,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9542,82,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9543,72,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9544,29,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9545,55,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9546,26,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9547,44,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9548,62,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9549,14,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9550,89,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9551,18,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9552,57,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9553,75,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9554,63,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9555,24,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9556,73,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9557,99,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9558,72,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9559,28,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9560,43,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9561,33,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9562,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9563,37,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9564,49,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9565,48,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9566,94,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9567,41,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9568,43,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9569,39,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9570,39,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9571,33,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9572,98,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9573,59,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9574,89,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9575,46,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9576,11,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9577,15,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9578,15,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9579,83,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9580,31,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9581,65,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9582,84,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9583,89,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9584,100,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9585,43,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9586,36,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9587,88,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9588,56,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9589,24,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9590,61,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9591,76,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9592,92,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9593,34,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9594,67,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9595,74,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9596,48,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9597,43,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9598,61,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9599,38,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9600,31,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9601,100,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9602,38,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9603,20,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9604,25,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9605,37,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9606,90,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9607,17,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9608,99,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9609,34,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9610,80,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9611,85,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9612,51,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9613,11,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9614,23,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9615,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9616,45,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9617,54,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9618,77,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9619,74,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9620,52,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9621,85,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9622,50,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9623,65,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9624,84,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9625,99,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9626,84,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9627,52,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9628,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9629,20,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9630,44,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9631,36,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9632,46,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9633,51,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9634,16,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9635,38,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9636,100,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9637,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9638,38,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9639,27,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9640,46,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9641,66,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9642,41,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9643,87,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9644,38,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9645,11,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9646,79,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9647,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9648,30,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9649,47,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9650,86,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9651,87,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9652,85,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9653,94,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9654,39,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9655,89,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9656,14,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9657,62,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9658,95,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9659,23,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9660,73,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9661,85,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9662,87,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9663,89,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9664,30,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9665,78,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9666,79,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9667,17,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9668,43,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9669,60,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9670,49,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9671,64,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9672,78,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9673,40,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9674,70,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9675,17,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9676,93,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9677,54,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9678,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9679,74,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9680,89,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9681,58,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9682,14,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9683,89,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9684,60,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9685,75,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9686,74,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9687,10,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9688,54,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9689,14,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9690,80,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9691,66,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9692,96,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9693,20,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9694,84,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9695,96,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9696,45,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9697,22,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9698,14,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9699,81,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9700,55,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9701,59,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9702,91,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9703,93,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9704,63,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9705,91,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9706,30,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9707,56,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9708,40,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9709,93,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9710,12,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9711,60,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9712,71,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9713,90,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9714,60,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9715,74,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9716,36,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9717,66,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9718,98,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9719,82,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9720,77,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9721,43,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9722,100,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9723,26,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9724,23,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9725,76,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9726,73,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9727,56,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9728,53,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9729,100,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9730,74,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9731,31,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9732,64,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9733,60,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9734,43,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9735,47,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9736,35,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9737,77,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9738,34,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9739,17,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9740,14,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9741,52,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9742,78,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9743,90,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9744,80,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9745,20,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9746,64,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9747,63,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9748,98,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9749,18,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9750,86,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9751,31,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9752,86,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9753,84,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9754,38,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9755,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9756,87,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9757,50,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三9758,54,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9759,73,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9760,28,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9761,90,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三9762,76,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9763,95,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9764,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三9765,35,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三9766,39,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9767,52,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三9768,56,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三9769,89,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三9770,43,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三9771,70,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
